https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fori_img_0.jpg?v=1576330886612,https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fedge_img_0.jpg?v=1576330869546,https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fcolor_hist_img_0.jpg?v=1576330851965,"['pale_5R', 'pale_10R', 'pale_10Y', 'pale_10YR', 'pale_5Y', 'pale_5YR']"
,,,
https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fori_img_1.jpg?v=1576330887100,https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fedge_img_1.jpg?v=1576330869800,https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fcolor_hist_img_1.jpg?v=1576330854668,"['dark_5B', 'dark_10R', 'dark_5R']"
,,,
https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fori_img_2.jpg?v=1576330890015,https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fedge_img_2.jpg?v=1576330870323,https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fcolor_hist_img_2.jpg?v=1576330854669,"['graylsh_10RP', 'graylsh_5R']"
,,,
https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fori_img_3.jpg?v=1576330888116,https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fedge_img_3.jpg?v=1576330863007,https://cdn.glitch.com/a71c879d-dcf2-41d9-accb-3bac81f35ea0%2Fcolor_hist_img_3.jpg?v=1576330857861,"['graylsh_10R', 'graylsh_5R']"
